2023,Antioquia,100.00000
2023,Caldas,100.00000
2023,Caribe,100.00000
2023,Centro,100.00000
2023,Oriente,100.00000
2023,Valle,100.00000
2024,Antioquia,100.00000
2024,Caldas,100.00000
2024,Caribe,100.00000
2024,Centro,100.00000
2024,Oriente,100.00000
2024,Valle,100.00000
